TEsubFam,X1,X2,TEFam,class,fam,count,age1.curated,is.age.curated,Hmark,mean_odds,combo_fisher,mean_combo
Penelope1_Vert,1.76218151504252,1.77873461955978,LINE/Penelope,LINE,Penelope,1097,131,No,H3K4me3,0.562819213663876,1,-1.7050177975448
Penelope1_Vert,1.76218151504252,1.77873461955978,LINE/Penelope,LINE,Penelope,1097,131,No,H3K9me3,2.27788697837201,1,-1.47472739433492
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K27ac,1.20933093186907,0,1.23051680202584
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K27me3,1.21704431547117,4.83236796452104e-89,0.392304327367943
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K36me3,0.79136454581973,1,-1.59125045661927
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K4me1,1.45087584409923,0,3.74010703360171
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K4me3,0.342968572304746,1,-12.7881781839146
Plat_L3,4.14499854065332,-2.86625866603945,LINE/CR1,LINE,CR1,3315,166,No,H3K9me3,0.573886340016178,1,-23.9347332769909
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K27ac,4.77737895434213,1,0.172591007561155
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K27me3,88.5725797476848,0.999999999903915,1.85410558271672
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K36me3,48.376789557899,1,0.10454177745595
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K4me1,18.0742654452878,1,0.0168221209315086
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K4me3,8.637374324101,1,0.0114579456458504
PRIMA4-int,-2.47832252956358,2.88349321535304,LTR/ERV1,LTR,ERV1,312,114,No,H3K9me3,135.674235880504,1,0.361958328288457
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K27ac,1.73069603755335,1,-0.411891567017792
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K27me3,19.6393505044587,1,0.0517968363643073
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K36me3,10.5812301111131,1,-1.7617297444149
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K4me1,4.24866136629519,1,-0.882069592035711
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K4me3,2.40663364237883,1,-0.36906544052888
PRIMA4_LTR,0.295020950061946,1.11123866555556,LTR/ERV1,LTR,ERV1,289,43,No,H3K9me3,29.1279974378761,1,0.384891835562441
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K27ac,2.46869771948666,1,0.667669797164533
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K27me3,12.2996774387772,1,0.684775227042073
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K36me3,6.45378075731304,1,0.0853116127511591
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K4me1,3.06110548879396,1,0.0813213968309185
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K4me3,2.10638442579274,1,0.0522093957582367
PRIMA41-int,-2.60969853509373,2.87047721706323,LTR/ERV1,LTR,ERV1,272,163.5,No,H3K9me3,17.0408497668173,1,0.300444796764429
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K27ac,7.18584016016176,1,-0.170133594244983
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K27me3,120.686815136502,1,0.165511483259843
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K36me3,65.5135329354789,1,0.0300776245086966
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K4me1,24.4044945530503,1,-0.102930179806634
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K4me3,14.2243646711679,1,0.00346832930269818
PRIMAX-int,-1.71068706342825,2.04622876006072,LTR/ERV1,LTR,ERV1,67,142,No,H3K9me3,177.932790439738,1,0.205266471922491
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K27ac,5.56815581809535,1,0.0500346412195993
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K27me3,104.590591586364,1,0.168588220164276
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K36me3,59.4383707314498,1,-0.0587319890442851
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K4me1,21.9915906297964,1,0.0187331647998566
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K4me3,9.52234137292365,1,0.00538442766435434
PrimLTR79,-1.43334175905589,2.65614924646196,LTR/ERV1,LTR,ERV1,132,84,No,H3K9me3,155.217832754493,1,0.238997259895718
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K27ac,2.43919689933332,1,-5.24515262905337
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K27me3,42.4829302226694,1,-0.808197415231319
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K36me3,23.5464425647637,1,-3.35801882009053
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K4me1,9.1727760381868,1,-5.08658453644016
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K4me3,4.82573824797147,1,-5.05635347262561
Ricksha,1.44702780463979,-1.5160518673298,DNA/MULE-MuDR,DNA,MULE-MuDR,410,55,Primates,H3K9me3,63.1274959081808,1,-0.314952019407941
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K27ac,2.49470768044144,1,-2.26158645337161
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K27me3,29.273846262665,1,-0.530826640581824
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K36me3,15.9856091320346,1,-3.99129749548318
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K4me1,6.41603449448213,1,-3.02273457179329
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K4me3,6.23569917124263,0.999809042421719,-1.83780754776516
Ricksha_0,0.820232366281844,-1.44605703630629,DNA/MULE-MuDR,DNA,MULE-MuDR,384,55,Primates,H3K9me3,43.0632170373591,1,-0.533570397797727
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K27ac,0.766613238077614,1,-0.448610699115384
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K27me3,13.1209359083601,1,0.0715508396031979
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K36me3,7.21881477128102,1,-0.16230394251988
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K4me1,2.65626810568307,1,-0.633451254620238
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K4me3,1.28939329088212,1,-0.0172300757635692
Ricksha_a,-1.03777653240999,1.68460643702739,DNA/MULE-MuDR,DNA,MULE-MuDR,56,55,Primates,H3K9me3,19.0296432579703,1,-0.0112678194648016
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K27ac,4.24543653045187,1,-10.2933400961172
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K27me3,90.732115871525,1,-1.22550920334174
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K36me3,50.5365264299712,1,-3.47550111496771
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K4me1,19.5121627818378,1,-8.57762245115756
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K4me3,7.50602044601406,1,-9.88653299765708
Ricksha_c,1.60003199540638,-2.48884786931,DNA/MULE-MuDR,DNA,MULE-MuDR,982,55,Primates,H3K9me3,135.55391717207,1,0.0105467826773541
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K27ac,1.526097219748,1,-1.61895926162738
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K27me3,20.1279976134483,1,-0.722146591043725
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K36me3,12.3749448779994,0,0.941611374003507
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K4me1,4.22839762080477,1,-2.51432830714688
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K4me3,2.67788304365709,1,-0.928126254744339
SVA_A,-3.27782627548873,2.67476137461442,Retroposon/SVA,Retroposon,SVA,1186,0,No,H3K9me3,38.2296094828417,0,19.3367450181641
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K27ac,1.26401436390444,1,-1.83285883601209
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K27me3,13.2484115160447,1,-1.04209460573432
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K36me3,7.61214845550465,1,-0.668841453480065
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K4me1,2.79980724275526,1,-3.29929256728714
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K4me3,2.28938599743029,1,-0.793110243964103
SVA_B,-3.10559777905939,2.57199227810028,Retroposon/SVA,Retroposon,SVA,801,14,No,H3K9me3,22.2839716560009,0,6.4378826941617
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K27ac,1.30221450993064,1,-1.91677349484847
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K27me3,14.8585286233445,1,-1.46770466448146
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K36me3,8.60643629913488,1,-0.309951921956977
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K4me1,3.12911996475785,1,-3.6279017319746
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K4me3,2.32345649352626,1,-0.796187229319751
SVA_C,-3.08991743017721,2.56430881302676,Retroposon/SVA,Retroposon,SVA,486,12,No,H3K9me3,24.7881985073471,0,5.86795054806609
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K27ac,1.13901410824856,1,-5.29326341482208
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K27me3,11.5475390573026,1,-4.77943556470225
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K36me3,6.45089498007153,1,-3.4989905899553
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K4me1,2.42083638509849,1,-10.4210016095055
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K4me3,2.29538850473642,1,-1.81480364003888
SVA_D,-3.27017499073697,2.67153241076488,Retroposon/SVA,Retroposon,SVA,1433,11,No,H3K9me3,18.1140348852884,0,3.93591318676273
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K27ac,1.93530085960296,1,-1.14699096667476
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K27me3,23.1666658116267,1,-0.579186896294544
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K36me3,12.3900375727966,1,-1.31530575305211
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K4me1,4.68040968269858,1,-2.13628198648162
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K4me3,4.06398903334479,1,-0.0108267518213142
SVA_E,-3.0940510155853,2.28912730706737,Retroposon/SVA,Retroposon,SVA,686,0,No,H3K9me3,33.8249794809989,1,-0.369474732736681
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K27ac,1.46171560832662,1,-4.5002462671698
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K27me3,19.6302968046698,1,-2.12014758844363
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K36me3,10.528707140727,1,-3.3195723015539
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K4me1,3.96209144659022,1,-6.47125111998669
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K4me3,2.98647715172555,1,-1.36644223839237
SVA_F,-3.21734218301113,2.66011119625839,Retroposon/SVA,Retroposon,SVA,973,21,No,H3K9me3,28.9017381680131,1,-0.151082594250504
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K27ac,4.65367363895152,1,0.00841259302346278
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K27me3,79.1668268995654,1,0.124788016032023
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K36me3,43.5775659812043,1,0.137606077135435
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K4me1,16.0472266722209,1,-0.0598949627342696
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K4me3,8.95334799696881,1,0.0176864434467594
THE1-int,-3.99739364201905,1.65200585042023,LTR/ERVL-MaLR,LTR,ERVL-MaLR,198,46,No,H3K9me3,133.89255901479,0,8.0231582343401
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K27ac,1.08838657377746,1,-4.86684340707058
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K27me3,14.0815864668516,1,-0.600631717448706
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K36me3,8.0186576831521,1,-0.906639154880569
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K4me1,2.93786632343217,1,-5.5615892106992
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K4me3,1.86269984157906,1,-4.38064291261553
THE1A,-4.43999169836155,1.28092419386367,LTR/ERVL-MaLR,LTR,ERVL-MaLR,1903,35,No,H3K9me3,26.2965488258191,0,20.9427998024432
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K27ac,0.977920603420463,1,-5.66849598296428
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K27me3,10.9893268499551,1,-0.759739101465122
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K36me3,6.32075634423474,1,-0.862461171662214
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K4me1,2.292740038688,1,-6.49548879693741
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K4me3,1.74682816889727,1,-4.09692633922493
THE1A-int,-4.40980093052357,1.32560987961556,LTR/ERVL-MaLR,LTR,ERVL-MaLR,40,37,No,H3K9me3,24.0417176710002,0,30.3823638484189
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K27ac,0.488591693272575,1,-13.5369538440636
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K27me3,4.1876370420939,1,-2.73299471256394
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K36me3,2.91281527411726,1,-2.44454009303143
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K4me1,0.992510105627156,1,-18.6518205201235
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K4me3,0.616232723575978,1,-18.7721162020748
THE1B,-4.66846535339658,1.06503816064643,LTR/ERVL-MaLR,LTR,ERVL-MaLR,15609,46,No,H3K9me3,20.889914720934,0,81.4030922717518
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K27ac,0.435637876315326,1,-11.3611435627085
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K27me3,4.08280212605498,1,-2.46539918356691
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K36me3,3.03380979670332,1,-0.425784331704605
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K4me1,0.936178060101595,1,-16.3088077376848
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K4me3,0.683614832965651,1,-7.43762451818477
THE1B-int,-4.70006654727,1.03813255701522,LTR/ERVL-MaLR,LTR,ERVL-MaLR,103,44,No,H3K9me3,28.0735297601106,0,123.047797796592
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K27ac,0.815192616849001,1,-7.81678245997917
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K27me3,10.4166394192001,1,-1.50905911657622
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K36me3,6.12173302165528,1,-1.34294275283821
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K4me1,2.20036887474321,1,-10.8870488002875
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K4me3,1.33911999795882,1,-8.42050751903441
THE1C,-4.73947991087393,0.996866726305178,LTR/ERVL-MaLR,LTR,ERVL-MaLR,7055,45,No,H3K9me3,38.7484982878151,0,76.4658797995695
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K27ac,0.656547867694275,1,-9.10598367093934
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K27me3,7.11226025020472,1,-1.89742930057419
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K36me3,4.4611067579944,1,-1.28141100357825
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K4me1,1.49242185893965,1,-12.8078639228684
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K4me3,1.15945072433354,1,-6.04828418042399
THE1C-int,-4.71205724683859,1.0234873717305,LTR/ERVL-MaLR,LTR,ERVL-MaLR,60,51,No,H3K9me3,45.50754325224,0,112.732385448559
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K27ac,0.824804960835062,1,-8.01126142901425
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K27me3,8.91976292116046,1,-1.1673619336725
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K36me3,5.32756863177143,1,-2.46734576302211
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K4me1,2.04815615272858,1,-9.13484077034694
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K4me3,1.23749033873284,1,-7.58062526355798
THE1D,-4.72595042536919,1.00738190686084,LTR/ERVL-MaLR,LTR,ERVL-MaLR,9631,55,No,H3K9me3,30.7055643999026,0,62.708167973192
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K27ac,0.654043274358889,1,-9.13385043606341
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K27me3,7.09088249020838,1,-1.37340203039392
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K36me3,4.45450262497906,1,-2.11569493229206
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K4me1,1.54858702253946,1,-10.3841901802854
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K4me3,1.13673033270361,1,-6.16328183242525
THE1D-int,-4.7794422258124,0.956383806909824,LTR/ERVL-MaLR,LTR,ERVL-MaLR,735,57,No,H3K9me3,39.4637636966549,0,105.522906068745
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K27ac,1.13227530283955,1,-3.13750721484409
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K27me3,5.68190146489533,1,-2.16043451726181
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K36me3,4.26016669842614,0,1.44554456179272
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K4me1,1.95789574582443,0,-2.1242240956715
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K4me3,0.811426545983387,1,-7.64954178542432
Tigger1,4.39465229047007,-1.06620483974215,DNA/TcMar-Tigger,DNA,TcMar-Tigger,12059,150,Metatheria,H3K9me3,10.5665655802872,0,8.25724213143046
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K27ac,0.765584532907249,1,-1.1085836824887
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K27me3,1.10401429850339,1,-2.2894330662952
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K36me3,1.21645362243877,1.40166546054046e-50,0.320546826635476
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K4me1,1.24868782368562,9.73076368992888e-163,0.602972608776175
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K4me3,0.277812281179138,1,-9.97903727197143
Tigger10,4.02336193981185,-1.23953663156788,DNA/TcMar-Tigger,DNA,TcMar-Tigger,1450,180,Theria,H3K9me3,1.04890997458851,1,-8.41052414079538
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K27ac,0.677901290472398,1,-1.07619863633762
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K27me3,2.23323399321545,1,-1.38881336688973
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K36me3,2.32108555338649,2.14645123988301e-45,0.71016410236022
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K4me1,1.54476123759097,0.00576352510519742,-0.044834651490121
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K4me3,0.436595230872257,1,-1.75617625279086
Tigger11a,1.84697032978114,0.8632957295465,DNA/TcMar-Tigger,DNA,TcMar-Tigger,421,105,Eutheria,H3K9me3,3.21911991472055,1,-0.719911785668992
Tigger12,3.79827856891131,-1.05606488335477,DNA/TcMar-Tigger,DNA,TcMar-Tigger,876,105,Eutheria,H3K27ac,0.73202329334934,1,-1.26284894176469
Tigger12,3.79827856891131,-1.05606488335477,DNA/TcMar-Tigger,DNA,TcMar-Tigger,876,105,Eutheria,H3K27me3,1.39195450367628,1,-2.25191296093267
